,model,dataset,accuracy,accuracy,f1,f1,roc_auc,roc_auc,log_loss,log_loss,ks,ks,fold,fold,train_time_s,train_time_s,rmse,rmse,mae,mae,r2,r2,f1_macro,f1_macro,f1_weighted,f1_weighted,roc_auc_ovr,roc_auc_ovr
,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
196,tabm,year_prediction,,,,,,,,,,,2.0,1.5811388300841898,146.5884515407961,37.66098639483653,9.099405546084622,0.12324036680802888,6.450157945251465,0.20201281196391263,0.30277663166621044,0.015936209856396714,,,,,,
197,tabnet,adult,0.852404305411109,0.0038721230295856563,0.6547758043485198,0.01943473348092134,0.9105974214243183,0.0041622554525812296,0.31557233260414463,0.004895200807089362,0.6606955746298417,0.008907307234343503,2.0,1.5811388300841898,55.59186890679994,5.585682738523177,,,,,,,,,,,,
198,tabnet,amazon_employee,0.9396528704939919,0.0034400295557949385,0.9684766868149423,0.001973533918012578,0.8119289923354526,0.009206894030406653,0.19851521361474708,0.00891383744885672,0.5053137791823058,0.015082274112678267,2.0,1.5811388300841898,57.607526809792034,12.935073085993753,,,,,,,,,,,,
199,tabnet,bank_marketing,0.9078468532756645,0.003032321435800578,0.5597018521987164,0.03035288520447721,0.9324200280586504,0.0023303953245473125,0.20124834872706923,0.003962079131138732,0.7393319542411875,0.006249981550348198,2.0,1.5811388300841898,149.47123996401206,14.057512775930823,,,,,,,,,,,,
200,tabnet,california_housing,,,,,,,,,,,2.0,1.5811388300841898,36.17090889179963,13.61145258275203,0.3273872382512793,0.008101000923578414,0.21598699097882323,0.009096883809577822,0.5709682328995733,0.021092027476421818,,,,,,
201,tabnet,cardiovascular_disease,0.706017857142857,0.024176207285769438,0.6880103639159668,0.07436655712990059,0.7741695292651608,0.007235190161373648,0.606913503599765,0.011659732530449314,0.43179764406550525,0.01702885689305024,2.0,1.5811388300841898,48.69780617920041,16.601838092279976,,,,,,,,,,,,
202,tabnet,covertype,0.9009625,0.003956452403985177,,,,,0.2662392371097618,0.005832469890986753,,,2.0,1.5811388300841898,413.85480534219533,62.03896343884059,,,,,,,0.8362197295023559,0.011803349894441467,0.9005712028839687,0.004054026714343763,0.9793462961315704,0.0010238321576900172
203,tabnet,credit_g,0.70125,0.008149003006503352,0.8174212150516557,0.010466509482015484,0.7223958333333333,0.0969870245449674,0.5734037266704959,0.04840278081371657,0.3767857142857143,0.14828180236911134,2.0,1.5811388300841898,2.272897793026641,0.9823470536225183,,,,,,,,,,,,
204,tabnet,give_me_some_credit,0.933175,0.0003042665361159341,0.018503830015308687,0.0174242541940834,0.8293060354060955,0.004403290028342911,0.2449300460082624,0.02486616645588004,0.529536890456705,0.014057077015630847,2.0,1.5811388300841898,152.68516537320028,57.54890317214393,,,,,,,,,,,,
205,tabnet,helena,0.35859734551269723,0.0047293379596690735,,,,,2.6770378912704986,0.019275548303661585,,,2.0,1.5811388300841898,58.16852057140786,3.1377367641928964,,,,,,,0.19268152417527729,0.0051178906535952915,0.3227516320817321,0.005611047222749923,0.8980618487081058,0.002090200105862773
206,tabnet,higgs,0.7276389597144315,0.003147832452980831,0.7392217709802154,0.009246863359728455,0.8072387193568081,0.0031733092869613636,0.5346226440385312,0.0042376304725319225,0.4583924177010202,0.007554471370405848,2.0,1.5811388300841898,495.8189171837992,141.35657926891358,,,,,,,,,,,,
207,tabnet,jannis,0.7167466870547592,0.004318755986071595,,,,,0.6963123995501193,0.006824371912141664,,,2.0,1.5811388300841898,80.5236249180045,12.613752011514482,,,,,,,0.5594525349704838,0.01521182255237506,0.7124509533806495,0.004763270947324257,0.8718699624689226,0.0037530328963670473
208,tabnet,kin8nm,,,,,,,,,,,2.0,1.5811388300841898,32.99448226661188,5.654006477178273,0.08108848062083925,0.0028082432267635456,0.06243825115721633,0.002121300500954637,0.905199711903722,0.004080936075506443,,,,,,
209,tabnet,magictelescope,0.8606542056074767,0.008813089067500429,0.8552308097577924,0.0103673709716991,0.9357060005240632,0.0037080505927300526,0.3217702165460231,0.009578865053485304,0.734018691588785,0.012993679470235185,2.0,1.5811388300841898,18.942200098978354,5.267686004159588,,,,,,,,,,,,
210,tabnet,phoneme,0.8799526332691073,0.02037899704179047,0.798088034402953,0.032287781944328534,0.9433793282198184,0.011799518207145665,0.278605392303377,0.0238420409652504,0.7520357142893825,0.032798947126358266,2.0,1.5811388300841898,11.432330688741057,5.915765951570572,,,,,,,,,,,,
211,tabnet,superconduct,,,,,,,,,,,2.0,1.5811388300841898,66.68471120059257,7.290161227431709,0.8655426124478678,0.009900208990337701,0.6378939841628345,0.012519110206454073,0.134849144322687,0.006422388721024047,,,,,,
212,tabnet,telco_customer_churn,0.7909166415813372,0.020170633126295537,0.5789590984338415,0.07350227179982818,0.8446132427006541,0.009523940132098488,0.42914670602147564,0.01726770544803714,0.5457990201563094,0.030798361828215975,2.0,1.5811388300841898,14.037489028158598,3.028219039133982,,,,,,,,,,,,
213,tabnet,wine_quality,,,,,,,,,,,2.0,1.5811388300841898,9.726996128598694,5.435603346328317,0.6956729700001221,0.029184134903603623,0.5347373750165768,0.020503922380349024,0.3681001201927522,0.045006085351713576,,,,,,
214,tabnet,year_prediction,,,,,,,,,,,2.0,1.5811388300841898,598.9637053563958,119.00079425737184,8.929899356890271,0.09710954730734705,6.233750546264648,0.07011507799647619,0.32854812820200063,0.010665022363545074,,,,,,
215,tabpfn,adult,0.8649705034240591,0.004230040853596197,0.6869936511684676,0.009301296756818804,0.9213413833313291,0.0034084302427180866,0.2908657778744018,0.006512407978392077,0.6800783301737381,0.00758549895814843,2.0,1.5811388300841898,1.3850008106004679,0.4027378301125658,,,,,,,,,,,,
216,tabpfn,amazon_employee,0.950028609574671,0.0006467985869850733,0.9739747658208229,0.00034682653360494203,0.8457289872901341,0.010694532777290166,0.1594005676495777,0.004028522236821002,0.5706568510245432,0.01750618904032337,2.0,1.5811388300841898,0.9168686038115993,0.23572503391270072,,,,,,,,,,,,
217,tabpfn,bank_marketing,0.9119666065292776,0.004170525123824358,0.5851378338367397,0.0171335126702204,0.9437179570694424,0.0017947293299938115,0.18511153021696342,0.0034180495716499715,0.7712063666669315,0.008174363696372887,2.0,1.5811388300841898,1.2416072079911828,0.03724738784747433,,,,,,,,,,,,
218,tabpfn,california_housing,,,,,,,,,,,2.0,1.5811388300841898,1.5751289886044106,2.058642054016171,0.25596034518971844,0.0057902707018355915,0.11659798444388829,0.004362046957710685,0.7377749511596854,0.011866067741190782,,,,,,
219,tabpfn,cardiovascular_disease,0.7372500000000001,0.0039211577775354126,0.7268540571713658,0.005672515484750215,0.8037312240860899,0.00263977770463397,0.5394507240529556,0.0029010781982958932,0.4774906325738698,0.00682043112095527,2.0,1.5811388300841898,1.8105339385976549,0.1485405800533569,,,,,,,,,,,,
220,tabpfn,covertype,0.9319625,0.002167587945159315,,,,,0.1763140796452981,0.004101478930389031,,,2.0,1.5811388300841898,10.67335636439966,0.2470930144165205,,,,,,,0.8864811392465205,0.004577169869430451,0.9317390760631294,0.002251960270183224,0.9905691651494969,0.0006320954280106977
221,tabpfn,credit_g,0.7775000000000001,0.04873397172404481,0.8515544064164187,0.03333836561501979,0.796968005952381,0.0679096958551549,0.48682969953593724,0.06474224911038746,0.49404761904761907,0.11455434079712933,2.0,1.5811388300841898,0.15468166982755066,0.1517941839426123,,,,,,,,,,,,
222,tabpfn,give_me_some_credit,0.9377125,0.0009996092986762034,0.3033514578176715,0.010988931085678956,0.8646677425802174,0.004466134491412004,0.17873057492010808,0.002143479035961239,0.5757898250798524,0.013927667353260748,2.0,1.5811388300841898,7.654951791399799,0.15324383460335878,,,,,,,,,,,,
223,tabpfn,higgs,0.7318459969403366,0.0027924958528822105,0.7480103308784539,0.003229014817146867,0.8124207010321172,0.0023152292354932124,0.5248807772586399,0.00301807140842963,0.4659282473768558,0.004914299212160548,2.0,1.5811388300841898,9.261842384992633,0.22345566562422942,,,,,,,,,,,,
224,tabpfn,jannis,0.738452756203771,0.00256118985571737,,,,,0.6474349740980408,0.005634630153978541,,,2.0,1.5811388300841898,11.820302079431713,0.2489715870116334,,,,,,,0.5870492343305862,0.007945916318730178,0.7345159237888855,0.0021937910026306666,0.8888504025287475,0.002593807376818332
225,tabpfn,kin8nm,,,,,,,,,,,2.0,1.5811388300841898,0.3266275770030916,0.07759509123038698,0.0682420701980424,0.0008454976967622907,0.05348038116344034,0.0007430794081487807,0.932749786396468,0.004243723065617844,,,,,,
226,tabpfn,magictelescope,0.880747663551402,0.0055428519073677475,0.8766717071308975,0.004780794384489078,0.9493177570093458,0.0024352642697312047,0.28138065902487586,0.006029810636544421,0.7708411214953271,0.011810510780877834,2.0,1.5811388300841898,0.38084895121864976,0.03536356016350442,,,,,,,,,,,,
227,tabpfn,phoneme,0.9100144508670521,0.006279837424982995,0.8456253173242889,0.011198682684367581,0.9680371024675394,0.003587423863799555,0.2096812214712907,0.009983778924653986,0.8203479345279501,0.015028254700142412,2.0,1.5811388300841898,0.17904571411199868,0.0037794241695628173,,,,,,,,,,,,
228,tabpfn,superconduct,,,,,,,,,,,2.0,1.5811388300841898,4.441119293030352,0.22497236298884804,0.8359765008583382,0.009009378067793318,0.6061719736016633,0.006604310573776695,0.19292258732970588,0.007835124486222306,,,,,,
229,tabpfn,telco_customer_churn,0.8075988847929318,0.014686613828240278,0.5946583879021781,0.021792364962090905,0.8506365668597116,0.012979194510387761,0.4105720204171518,0.013515569318306426,0.5569292958704661,0.026508229570490732,2.0,1.5811388300841898,0.3063173064001603,0.15291907759551346,,,,,,,,,,,,
230,tabpfn,wine_quality,,,,,,,,,,,2.0,1.5811388300841898,0.268522749398835,0.03596084270545398,0.6297483301510748,0.023514471457699433,0.47337611835312854,0.017799137977039064,0.4826531416014034,0.023822482116573895,,,,,,
231,tabpfn,year_prediction,,,,,,,,,,,2.0,1.5811388300841898,46.608896693401036,0.9888495381301168,8.704160946451044,0.12844677725791614,5.839212016296386,0.04819467873095907,0.3621322269127069,0.008807491984883424,,,,,,
232,xgboost,adult,0.8734162365202082,0.0053214505587753915,0.7094695981148251,0.012885422913426195,0.9288697981652783,0.002983373161721503,0.2761596620537644,0.005731542422875078,0.694029599977757,0.0055871297615372965,2.0,1.5811388300841898,0.16636226299960982,0.02649765024467476,,,,,,,,,,,,
233,xgboost,amazon_employee,0.94537478542819,0.0013391943300814088,0.9717792848177933,0.0006660435571026638,0.8444728561440312,0.00863130584653504,0.16412995049697401,0.004008435930822934,0.5661151263679608,0.0048726004310327324,2.0,1.5811388300841898,0.1459127767710015,0.01757044067365695,,,,,,,,,,,,
234,xgboost,bank_marketing,0.9081233369573247,0.003729123069791903,0.5456316421730684,0.019192226991542917,0.9362846271825601,0.0025845865825047058,0.19594865017867566,0.00442799807779878,0.7476185620938113,0.009121824391485943,2.0,1.5811388300841898,0.41548161378595977,0.03510779694821638,,,,,,,,,,,,
235,xgboost,california_housing,,,,,,,,,,,2.0,1.5811388300841898,1.0156838856026298,0.1022330215235468,0.2649809518896853,0.005205733232564814,0.16043257450862827,0.004696057037556652,0.7189949941551795,0.011079953310940381,,,,,,
236,xgboost,cardiovascular_disease,0.7372321428571429,0.003379319797817056,0.7254387680737526,0.0050320485847803525,0.8043181024869854,0.002606616203802046,0.5378358936039407,0.0029293609756613666,0.4769189740073518,0.006608746928117926,2.0,1.5811388300841898,0.1547784401991521,0.02639062073062565,,,,,,,,,,,,
237,xgboost,covertype,0.9201874999999999,0.0018519415487536167,,,,,0.2135401278001891,0.0075965069592392525,,,2.0,1.5811388300841898,8.63525126159998,0.9772001554738989,,,,,,,0.8709432389591644,0.005499271979606466,0.9195900974023127,0.0019050859993491888,0.985523531601632,0.0010328893545726763
238,xgboost,credit_g,0.735,0.032052203512395225,0.8249472532196371,0.026266481605574276,0.7864583333333333,0.06601247755532114,0.5130111311639911,0.04047089386624032,0.4833333333333333,0.09745830988444686,2.0,1.5811388300841898,0.015985294431447982,0.005730695416475671,,,,,,,,,,,,
239,xgboost,give_me_some_credit,0.9350125,0.001763563508921651,0.09099232565359085,0.10197729376882557,0.8649310112553247,0.005603812360429969,0.1858409971455442,0.006110505980706318,0.5762944937487261,0.013697282712634205,2.0,1.5811388300841898,0.18643460217863322,0.05975797303144407,,,,,,,,,,,,
240,xgboost,helena,0.37656274536789525,0.004674105413060594,,,,,2.5917592835214878,0.014576842379531722,,,2.0,1.5811388300841898,151.36658175599297,0.3851062148930486,,,,,,,0.2290918037596747,0.006595033977570782,0.3497187336586719,0.004558394176120062,0.9007484952407422,0.0018076492373592205
241,xgboost,higgs,0.7308006119326874,0.001790712881123785,0.7470142784774839,0.0020497117915556106,0.8120362280373857,0.00239542371991583,0.5250298961893599,0.0028261963011094867,0.4641572581388223,0.0039619737236702155,2.0,1.5811388300841898,5.3347719796118325,0.6100967062044487,,,,,,,,,,,,
242,xgboost,jannis,0.7255395934480032,0.002794047670590185,,,,,0.6759427531054071,0.005316302201624484,,,2.0,1.5811388300841898,34.240542544808704,0.25241782616977104,,,,,,,0.5580704542730859,0.00991179019468242,0.7201010702388851,0.002276508890677408,0.8788210596233166,0.0024450648610112647
243,xgboost,kin8nm,,,,,,,,,,,2.0,1.5811388300841898,1.077167895587627,0.025883048134381904,0.10906752518808069,0.0032781397780470376,0.08471343218430696,0.002522081483682531,0.828566640343421,0.002774810443406854,,,,,,
244,xgboost,magictelescope,0.8642990654205608,0.008251336186878852,0.8598485591965576,0.00767812109626038,0.9355241505808367,0.002992269694701311,0.31804858021188853,0.007041405600458515,0.7338317757009346,0.013836826559492855,2.0,1.5811388300841898,0.32095554277766497,0.04503884110980813,,,,,,,,,,,,
245,xgboost,phoneme,0.9014565938771142,0.005148827580503376,0.8309322311413568,0.00850715360993928,0.9601414958065444,0.0067230934566105795,0.2351416110379166,0.01742354948715333,0.7991332085519839,0.00957282216942173,2.0,1.5811388300841898,0.25754283543210477,0.06324826568148337,,,,,,,,,,,,
246,xgboost,superconduct,,,,,,,,,,,2.0,1.5811388300841898,1.3287650400074198,0.04521623050248485,0.8393682664032335,0.010420090201942267,0.617517144098338,0.005855827528610676,0.18634049420107557,0.012312501778643561,,,,,,
247,xgboost,telco_customer_churn,0.8058248923169546,0.013859015222713,0.5628445603353294,0.03727952898001447,0.8502902999249142,0.01273799201238168,0.4187542151780967,0.012239809555094421,0.5548079113638232,0.027771558165171937,2.0,1.5811388300841898,0.025715821201447397,0.003912694650520266,,,,,,,,,,,,
248,xgboost,wine_quality,,,,,,,,,,,2.0,1.5811388300841898,1.2408069723984227,0.15099265536284068,0.607239950839671,0.02598478108893933,0.4173688338576375,0.019729400897017215,0.5189513126137035,0.02681680354644969,,,,,,
249,xgboost,year_prediction,,,,,,,,,,,2.0,1.5811388300841898,59.185074814397375,0.29418205639059863,8.840285337631965,0.1164733637200858,6.169847195434571,0.0603018950097237,0.3419937882238006,0.009794400031896518,,,,,,
